PITCHER_PLAYER_KEY,PITCH TYPE,LEVEL,ORG,DATE,VIDEO,INNING,PA_OF_INNING,PITCH_OF_PA,PitchRnk
70892,FF,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/fe1dd88a-6ba3-4b16-a3b4-310f0269899f.mp4,1,4,1,11
70892,FF,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/e8a98446-2474-472c-9db8-fcc0ce1a52d8.mp4,1,4,2,12
70892,FF,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/adcbaf16-b5a5-43b0-bc2a-cd6ff15a1374.mp4,1,4,6,13
70892,FF,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/9c5049b9-e4a5-4e3d-85f8-bec8d261a5d8.mp4,2,1,2,14
70892,FF,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/591c5b26-001f-47d0-9d56-27b10afd7c58.mp4,2,2,1,15
70892,FF,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/4fb26960-58f1-4ab2-89b7-70c0e9cf4580.mp4,2,2,3,16
70892,FF,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/b9363c31-b80a-4c95-bcaa-b883ba743e96.mp4,2,2,6,17
70892,FF,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/aa9b1b11-42d9-4348-8195-ac1e8523c077.mp4,2,3,1,18
70892,FF,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/caf26b95-26ea-4139-87ae-a15f29a0e71b.mp4,2,3,2,19
70892,FF,3A,PHI,8/20/2019,https://sporty-clips.mlb.com/3e5af6b1-4306-460e-80d4-850255742150.mp4,2,4,1,20
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/0b37c7d9-de96-41ab-946e-184e8d2ea3c3.mp4,1,1,1,1
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/9811f05f-6ce8-403c-8dcc-481ce668aa47.mp4,1,1,2,2
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/8973633b-6470-4ed4-8adb-f71ad40c14eb.mp4,1,1,3,3
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/8f7aa0f9-e4e8-48a4-9e24-ce4e6626e57b.mp4,1,1,4,4
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/7d36b446-6706-41f1-89b1-c8d040295ca5.mp4,1,2,1,5
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/33ca73b8-c3a6-4056-9522-eb1b9b58d6c5.mp4,1,3,2,6
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/e7ea7676-8f29-4d78-9322-d0c799d771bb.mp4,1,3,4,7
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/5c2be3cb-bfa9-407b-b42f-e30c7393a812.mp4,1,3,5,8
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/2e2f69a9-53fd-4bce-969f-fb0ec9728b53.mp4,1,3,6,9
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/9448dc06-447e-4cc8-b5f0-2cb97a5689e6.mp4,1,4,4,10
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/459bd3df-4e18-45cd-a2a9-aaeeeb5fc3eb.mp4,1,6,2,11
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/1049c1e4-9eaa-41b6-83fb-4f6c5fd546f5.mp4,2,1,3,12
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/c640c88e-fbab-4ce0-847f-c00643307a8e.mp4,2,2,1,13
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/709a868e-5c21-4f97-9d6a-e864b44de0ea.mp4,2,2,2,14
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/47975b17-bc6e-456b-9d26-5cf9cae491dc.mp4,2,2,3,15
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/cfca6650-a8f0-4885-b39f-b068d70498be.mp4,2,2,4,16
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/0cd1b791-b716-4946-b139-8e98cbb1ee4e.mp4,2,2,5,17
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/f59e9fd6-7809-45c6-9244-5093fcf217ff.mp4,2,3,1,18
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/6c4f484d-7aac-4f18-9bd2-24fe3bf304f9.mp4,2,3,2,19
42209,FT,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/3be12f01-5692-4246-9947-fcf6f456dfef.mp4,2,3,3,20
75978,CH,3A,PHI,8/18/2019,https://sporty-clips.mlb.com/21548e27-efee-4c6f-a9a2-fd49009d8637.mp4,9,7,3,20
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/1443492e-450d-42d6-a62d-7c4ad4ef451f.mp4,6,1,1,1
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/5da1b61f-4241-4d34-a7ac-affa1d9095e9.mp4,6,1,2,2
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/b9958ed8-b6bc-47ec-b613-e0e48d3c5abc.mp4,6,2,2,3
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/4cf5ece5-8a9b-4937-8aab-d0f112cf387e.mp4,6,2,3,4
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/be8a7de3-73b6-4957-8849-36ce22dd0530.mp4,6,2,4,5
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/6ea6000c-8fbf-4d79-993d-357fcff9fa87.mp4,6,3,1,6
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/7e7a2155-ccd6-4d59-96ca-65d75b42cc9e.mp4,7,1,1,7
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/68816044-b07f-4e76-9559-d1362e6a5244.mp4,7,1,2,8
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/06c9e469-6465-44cf-9ae2-7d8027b08c59.mp4,7,2,1,9
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/0f07bbb8-2861-4325-a38e-c7113ee517a5.mp4,7,2,2,10
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/a68e98f9-01ce-4663-8487-3eaea60275dd.mp4,7,2,3,11
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/22533d1d-57b2-4eff-b030-5604f4267f9d.mp4,7,3,1,12
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/68fe5f8c-bd14-4451-8192-bfd7cbfbf584.mp4,7,4,1,13
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/12c96233-97f4-4755-8425-6a3edf635042.mp4,7,4,2,14
75978,FF,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/9bf11e72-b5bf-4533-b64b-fa8c2055d92e.mp4,7,4,3,15
75978,FF,3A,PHI,8/27/2019,https://sporty-clips.mlb.com/912efb12-98b7-40a5-b177-0f38ba916034.mp4,9,1,1,16
75978,FF,3A,PHI,8/27/2019,https://sporty-clips.mlb.com/bb99211b-9aeb-4d59-8674-586595f90b38.mp4,9,1,2,17
75978,FF,3A,PHI,8/27/2019,https://sporty-clips.mlb.com/adee6e1a-989c-44bc-9618-72eeb86199b8.mp4,9,1,4,18
75978,FF,3A,PHI,8/27/2019,https://sporty-clips.mlb.com/11041bdc-1c29-43d8-b680-c6a301747ffa.mp4,9,3,1,19
75978,FF,3A,PHI,8/27/2019,https://sporty-clips.mlb.com/8ffafbbd-d1d5-4e86-bcc8-bd1cf23a8ace.mp4,9,3,2,20
72351,SL,3A,PHI,8/8/2019,https://sporty-clips.mlb.com/64276f52-2413-48b6-bb74-4f89842a7334.mp4,9,2,2,1
72351,SL,3A,PHI,8/8/2019,https://sporty-clips.mlb.com/47a29222-dada-43ff-8547-3719435afb14.mp4,9,3,2,2
72351,SL,3A,PHI,7/30/2019,https://sporty-clips.mlb.com/28a55ee7-b73b-4448-a63a-f21b0fde7fc8.mp4,7,5,1,3
72351,SL,3A,PHI,7/30/2019,https://sporty-clips.mlb.com/b7bdd3f5-236c-4f00-a379-0c030044a669.mp4,7,5,2,4
72351,SL,3A,PHI,7/30/2019,https://sporty-clips.mlb.com/ee2f5e7c-ad17-4331-ac73-e0c008d9fb55.mp4,7,5,5,5
72351,SL,3A,PHI,7/30/2019,https://sporty-clips.mlb.com/51307615-5b5e-485f-8ed4-0b19269fc9c6.mp4,7,6,2,6
72351,SL,3A,PHI,7/30/2019,https://sporty-clips.mlb.com/ee321075-6cdb-4548-bc9f-2f80cbf48077.mp4,7,6,3,7
72351,SL,3A,PHI,7/30/2019,https://sporty-clips.mlb.com/1cda73a0-a2df-4d06-b956-62cb3dba66a5.mp4,8,1,3,8
72351,SL,3A,PHI,7/30/2019,https://sporty-clips.mlb.com/58c58095-eea3-4a57-add5-37b703c37e6f.mp4,8,2,2,9
72351,SL,3A,PHI,7/30/2019,https://sporty-clips.mlb.com/b78371eb-a42c-47c1-904d-e68fa57b573c.mp4,8,2,3,10
72351,SL,3A,PHI,7/30/2019,https://sporty-clips.mlb.com/40ac00f2-79c1-4eec-bf3a-4e0529dbdc79.mp4,8,3,4,11
72351,SL,3A,PHI,7/28/2019,https://sporty-clips.mlb.com/1ff33314-5e48-4b3c-9c3f-fcc5e29b77e5.mp4,9,2,3,12
72351,SL,3A,PHI,7/28/2019,https://sporty-clips.mlb.com/b4aa0caa-3275-44f5-89b9-2d9187c8ab7c.mp4,9,2,5,13
72351,SL,3A,PHI,7/28/2019,https://sporty-clips.mlb.com/e96a52d5-5bc0-46ba-a492-4f8757910837.mp4,9,3,3,14
72351,SL,3A,PHI,7/28/2019,https://sporty-clips.mlb.com/b775f361-2af8-455c-a6f3-8a2047194ee5.mp4,9,4,3,15
72351,SL,3A,PHI,7/24/2019,https://sporty-clips.mlb.com/bc11aadb-b9ca-4327-ad07-8df972d8d5e6.mp4,6,4,1,16
72351,SL,3A,PHI,7/24/2019,https://sporty-clips.mlb.com/4c6f3601-3759-4e6d-929b-b585311a6c54.mp4,6,5,1,17
72351,SL,3A,PHI,7/24/2019,https://sporty-clips.mlb.com/65675274-e687-4bdb-a90c-bfa1a9f129c7.mp4,6,6,1,18
72351,SL,3A,PHI,7/24/2019,https://sporty-clips.mlb.com/15476d13-c8cc-4738-84be-3ccb9f312135.mp4,6,7,1,19
72351,SL,3A,PHI,7/24/2019,https://sporty-clips.mlb.com/0babf56a-d35a-457c-be35-78bd29755094.mp4,7,1,1,20
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/a7c271c9-cb59-460c-85a1-f18e032c7358.mp4,6,1,1,1
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/01c5294b-40fc-4471-bb46-05f464ac9131.mp4,6,1,2,2
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/71be2c77-c89e-4969-9a27-d898127c1e57.mp4,6,1,3,3
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/114b453c-b299-480a-8770-ab394bbfd189.mp4,6,1,4,4
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/06ebe5ba-c089-470a-a824-752996590269.mp4,6,2,1,5
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/f4121326-ce4d-4dfd-9047-d62a4a1966b2.mp4,6,2,3,6
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/becc1c52-8012-4c8f-a249-746e0d7998d3.mp4,6,2,4,7
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/87a970ba-f839-4244-b72d-0b7e46f81b88.mp4,6,2,5,8
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/218b03d4-5b29-4a84-8113-f3b382444fda.mp4,6,2,6,9
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/29103cfd-9ab5-46fa-a1f7-29c96c0285f7.mp4,6,3,1,10
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/1a36e2ba-9bcf-44c0-be9f-32f2b5d1eb9b.mp4,6,3,5,11
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/5e09c365-2b02-4549-9fad-cc6adc5cfa60.mp4,6,4,4,12
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/da1b3b66-7a5a-4bbc-8e4b-912c94fd4868.mp4,6,4,5,13
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/9ac9e792-491f-43c3-a34c-ae6dda3645e2.mp4,6,4,6,14
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/a87a8f7a-93e6-44a8-a52c-4b81863c862a.mp4,6,4,8,15
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/233fc717-a8dc-4e98-8f39-45f71a990a5b.mp4,7,1,2,16
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/cf62ee70-1863-428c-8aea-cae10245f84b.mp4,7,1,4,17
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/4e7a0bdb-dca2-43ab-afa6-24a73e04cb8e.mp4,7,1,5,18
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/28df0285-c6c1-41f7-8dd1-11c2eb74973b.mp4,7,2,1,19
72382,SL,3A,MIN,9/1/2019,https://sporty-clips.mlb.com/bf159260-d957-4ad0-b02d-16cc15ec0b36.mp4,7,2,2,20
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/4d3ec0f1-fb13-4557-b50a-00086cd31daa.mp4,7,1,2,1
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/24cac83a-e82d-4c97-9202-0367b3138714.mp4,7,1,3,2
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/22511c22-0e0a-4582-8279-257ab6519dd7.mp4,7,1,4,3
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/5f933811-2fe8-4068-ac0a-ea911fac0492.mp4,7,1,5,4
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/3743ae94-4821-43c0-81c0-9d5ac10087a2.mp4,7,1,6,5
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/0290413b-27da-45ff-8f70-4dbfdadbac02.mp4,7,2,1,6
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/eb47e038-272b-47aa-8ca4-655a76413881.mp4,7,2,4,7
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/2064c54b-8db9-4687-8a52-8ff96ac96e73.mp4,7,3,1,8
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/14274985-df1e-406e-b7a2-ef744d345e0f.mp4,7,3,3,9
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/555dcb59-ccdc-48ee-b941-72b0872f5820.mp4,7,3,5,10
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/f3f61933-5f0c-456b-b6ed-99f7fb93fee8.mp4,7,4,1,11
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/3a185378-74cc-40ed-90bb-b72bb66f2cfa.mp4,7,4,2,12
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/cf4c0e71-4c74-4305-a279-c2e3be382669.mp4,7,4,3,13
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/3accf890-2204-48da-908d-eb392ad73264.mp4,7,4,4,14
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/0a11a93d-7aa0-475a-b2d5-b06d08c9239c.mp4,7,6,4,15
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/5c70470e-50de-475a-9f79-f3c600baddbe.mp4,7,7,2,16
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/26d36b2f-68b0-45b9-8371-b6778f328285.mp4,8,1,1,17
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/10e978f3-5e40-41cf-8597-d3e63163f4c6.mp4,8,2,1,18
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/4f0e3f15-459c-4610-bd7b-de7027a382b7.mp4,8,2,2,19
124724,FF,3A,PHI,8/28/2019,https://sporty-clips.mlb.com/19e72855-ee9c-41e3-b966-3c71545bd18f.mp4,8,2,3,20
359817,CH,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/b0688fac-fe1f-435b-be52-8a9248447708.mp4,6,1,3,1
359817,CH,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/7d459a98-bc8e-47ea-bcfa-734f547485e3.mp4,6,5,1,2
359817,CH,3A,PHI,8/30/2019,https://sporty-clips.mlb.com/6a3ee986-25d2-4388-a9d9-dd747d1d1111.mp4,6,5,2,3
359817,CH,3A,PHI,8/26/2019,https://sporty-clips.mlb.com/172ec547-0ae5-4eae-8193-760845d318f3.mp4,6,2,1,4
359817,CH,3A,PHI,8/26/2019,https://sporty-clips.mlb.com/f9476992-5008-4142-a8f4-eb9666921b1f.mp4,6,2,3,5
359817,CH,3A,PHI,8/26/2019,https://sporty-clips.mlb.com/7c9c4489-3e54-4f08-a696-1482500f71da.mp4,6,3,1,6
359817,CH,3A,PHI,8/26/2019,https://sporty-clips.mlb.com/2bd1c7c4-04b8-453f-b835-25d92ba7e96f.mp4,6,3,2,7
359817,CH,3A,PHI,8/26/2019,https://sporty-clips.mlb.com/eaf27230-d6fa-4aaf-b4c5-d86c609967b5.mp4,6,3,4,8
359817,CH,3A,PHI,8/18/2019,https://sporty-clips.mlb.com/5991b27f-1856-4fef-882a-4da4848b0765.mp4,9,5,5,9
359817,CH,3A,PHI,8/4/2019,https://sporty-clips.mlb.com/df3e3a30-dae7-4ace-8cc9-72682d5a4bed.mp4,8,6,2,10
360220,SL,3A,NYM,9/3/2019,https://sporty-clips.mlb.com/f8ead5d7-15ae-4150-a599-c7b86bfe54e2.mp4,7,8,1,1
360220,SL,3A,NYM,9/3/2019,https://sporty-clips.mlb.com/c5a1ce4a-f426-4444-a2ca-9419fa01fb07.mp4,8,2,1,2
360220,SL,3A,NYM,9/3/2019,https://sporty-clips.mlb.com/b6964b24-fed1-4f22-a4a6-94d165a12f93.mp4,8,2,2,3
360220,SL,3A,NYM,9/3/2019,https://sporty-clips.mlb.com/4f720d13-96ac-4ce0-b337-34a4181ee583.mp4,8,3,2,4
360220,SL,3A,NYM,9/3/2019,https://sporty-clips.mlb.com/a5d03210-c0ef-4a84-9fbe-c4c9856526ed.mp4,8,4,1,5
360220,SL,3A,NYM,9/3/2019,https://sporty-clips.mlb.com/575792a7-907d-4b13-b103-10fb014fa530.mp4,8,4,2,6
360220,SL,3A,NYM,8/31/2019,https://sporty-clips.mlb.com/3e99b6ac-eb21-4f77-bfd8-6e7e8d1e49ab.mp4,8,5,1,7
360220,SL,3A,NYM,8/31/2019,https://sporty-clips.mlb.com/ed6b38ef-7e5e-4454-8749-a34e24f53a0a.mp4,8,5,3,8
360220,SL,3A,NYM,8/31/2019,https://sporty-clips.mlb.com/d389d637-af64-4919-8d2b-32897907227f.mp4,8,6,2,9
360220,SL,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/23fdef27-37e1-4078-bcb9-8820be138c94.mp4,8,1,3,10
360220,SL,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/9923d081-5196-49ee-a245-51a011d95449.mp4,8,1,4,11
360220,SL,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/45ec30cf-24ba-46d0-8b1a-ad0396da6472.mp4,8,2,1,12
360220,SL,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/b2e4b2cc-9c19-4adc-8458-f4a6b699113c.mp4,8,2,2,13
360220,SL,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/232bded8-473d-4b29-b9ac-f52fa939f161.mp4,8,2,3,14
360220,SL,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/e769d17e-6f44-40fe-886f-23db87813cce.mp4,8,2,4,15
360220,SL,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/4cedecf2-3263-4e53-bc19-0ed3028da2da.mp4,8,3,1,16
360220,SL,3A,NYM,8/23/2019,https://sporty-clips.mlb.com/ef9c90ae-4deb-48c0-b90e-42f9ab3cfeb3.mp4,8,1,2,17
360220,SL,3A,NYM,8/23/2019,https://sporty-clips.mlb.com/edd39310-2106-4764-96f1-236e728da453.mp4,8,1,5,18
360220,SL,3A,NYM,8/23/2019,https://sporty-clips.mlb.com/243cac6a-c179-4571-9c17-cb2c959fdb76.mp4,8,1,8,19
360220,SL,3A,NYM,8/23/2019,https://sporty-clips.mlb.com/5579bad7-f37f-431e-878e-1f0eff9ce1e6.mp4,8,2,4,20
74087,CB,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/0eb8958a-fe6b-4958-89bf-7c82207bb2af.mp4,1,3,1,1
74087,CB,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/b01c73a8-aa76-492e-9519-cac599bf902a.mp4,2,3,1,2
74087,CB,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/48a80570-ddc5-4068-814b-0844d4c53abb.mp4,4,5,2,3
74087,CB,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/e71da1d6-a10f-47cb-936e-34c085654915.mp4,5,4,1,4
74087,CB,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/9a32bb72-4296-452a-b7ed-171dae95e9ff.mp4,6,1,3,5
74087,CB,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/cf7df689-2f69-4305-9e4b-491b4d0d6f0b.mp4,6,1,6,6
74087,CB,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/ddfadade-8f08-4faf-9187-0dbd44c03ab3.mp4,6,2,2,7
74087,CB,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/138123ff-3918-4136-8642-31acd3141d8c.mp4,6,3,1,8
74087,CB,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/2d0b4bde-92d5-4b18-a64d-ff281a7a1012.mp4,6,3,2,9
74087,CB,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/875c2556-e61b-4a76-a744-796f79981db8.mp4,6,3,4,10
74087,CB,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/5e21d5aa-b90d-47c7-810f-4e2322acbaba.mp4,3,5,3,11
74087,CB,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/8b68ef8b-37d8-499e-b734-9e2462e88abd.mp4,4,1,1,12
74087,CB,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/4f8fc519-ed14-4ee7-817c-bf6fd3c2460d.mp4,5,4,1,13
74087,CB,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/9ead07a7-355d-42d0-b5b1-eb7797992acf.mp4,6,2,4,14
74087,CB,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/12e48965-6dea-4444-9570-11e26c0b98d5.mp4,7,3,1,15
74087,CB,3A,PHI,8/6/2019,https://sporty-clips.mlb.com/dd76c07f-00f4-48fa-b0f2-00d5f2008727.mp4,1,3,1,16
74087,CB,3A,PHI,8/6/2019,https://sporty-clips.mlb.com/16e67ba7-9fd5-469b-b17d-1ddabf7de5e3.mp4,4,3,1,17
74087,CB,3A,PHI,8/6/2019,https://sporty-clips.mlb.com/0f565216-e6e7-4949-8176-1e25dc321ed1.mp4,5,6,1,18
74087,CB,3A,PHI,7/13/2019,https://sporty-clips.mlb.com/358e6992-5ff7-4d36-a3fd-6389f66badda.mp4,3,4,6,19
74087,CB,3A,PHI,7/13/2019,https://sporty-clips.mlb.com/378ef607-95a0-4227-ba60-15501888dccb.mp4,3,5,3,20
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/8d0533b6-5ca4-4668-8cee-dd0a6e5266dd.mp4,1,1,1,1
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/8c5aeee7-dd0c-4998-ac92-ad49bbc21a05.mp4,1,1,5,2
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/9f35f0c9-c93e-487d-9b37-d8430290374a.mp4,1,2,1,3
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/4fc92cd1-80e6-451f-af4e-48c39d602420.mp4,1,3,3,4
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/9fa7fba1-4958-44a2-9b11-acc21e370be8.mp4,2,1,2,5
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/089a261e-eae1-45b2-ace8-5f45fb0adf15.mp4,2,2,2,6
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/1b484a45-4d1e-48df-84bf-a34f2533ea15.mp4,2,3,6,7
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/44bebe5c-a62d-4112-a396-c2ee8231e0e8.mp4,3,3,1,8
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/a43d7204-b238-4aa4-a0c9-e6bdfec1519d.mp4,3,3,4,9
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/df558f88-75dd-444a-8a4c-34e3856bfa69.mp4,4,1,7,10
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/f77e8ba9-da18-40b5-b65b-cb93e11c5162.mp4,4,3,1,11
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/332a3403-f3d2-47c2-89b6-c96f5842f273.mp4,5,1,1,12
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/fe3b644c-c8be-4cca-8a3f-a357277b14d8.mp4,5,3,1,13
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/4b20a005-e7d7-48c1-88bb-4e41f8925d7c.mp4,6,1,1,14
74087,FT,3A,PHI,8/25/2019,https://sporty-clips.mlb.com/66270e33-ec1a-47dd-a4cb-3dff0e8817b5.mp4,6,2,1,15
74087,FT,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/1759a215-63c6-4717-aa25-4b73e89cefac.mp4,1,1,2,16
74087,FT,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/15051a35-9172-4093-b00f-692b640d727c.mp4,2,1,1,17
74087,FT,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/53483d2c-e6d1-4070-94ff-541ffab4efd1.mp4,2,4,2,18
74087,FT,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/000eeb8b-c81e-4ef7-9415-9aa6b33c6cd4.mp4,3,2,1,19
74087,FT,3A,PHI,8/19/2019,https://sporty-clips.mlb.com/15704eef-4ed0-46eb-afee-65c17c039214.mp4,3,2,2,20
74980,CB,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/e3662bb7-17da-446f-ae10-d76f849b419d.mp4,9,1,2,1
74980,CB,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/5b5fa2ef-c293-4e50-847b-4359dca082e4.mp4,9,1,4,2
74980,CB,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/09ec6e70-9875-48a9-a551-67189bcb62e3.mp4,9,3,1,3
74980,CB,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/1b4703b8-e80a-4289-83f1-5ee994a3d2bd.mp4,9,3,2,4
74980,CB,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/7315b0be-fb36-4b6c-b8fc-ea3821686a26.mp4,9,3,4,5
74980,CB,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/8a42c6f4-9d0b-4b4e-bb3e-4378eeb01144.mp4,9,3,5,6
74980,CB,3A,NYM,8/29/2019,https://sporty-clips.mlb.com/882e0007-d3af-4eac-b97e-76e697d2d77e.mp4,9,4,1,7
